provider_id,Measure,payment_measure_id,hospital_type,hospital_owner,hospital_overall_rating,mortality_code,readmission_code,effectiveness_of_care_code,timeliness_of_care_code,patient_experience_code,SIR_compared_to_national_code,SIR_score,spend_score,payment,value_of_care_category_code
160153,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,1,1,-1,0,1.109,1,16569,0
161343,HAI_6,PAYM_30_PN,Critical Access Hospitals,Proprietary,4,0,1,0,0,1,0,0.818,NA,18298,0
161344,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Other,3,0,0,NA,NA,NA,0,0,NA,19497,0
161347,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Other,4,0,0,NA,1,1,0,0,NA,18846,0
161353,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,2,0,-1,NA,0,NA,0,0,NA,16730,0
161363,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,4,0,0,NA,NA,1,0,0.517,NA,17483,0
161367,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Other,4,0,1,0,1,1,0,1.606,NA,18291,0
161375,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,4,0,1,0,0,1,0,0.943,NA,15053,0
161376,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,4,0,1,0,1,1,0,1.506,NA,20326,0
170006,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,1,0,0,0.713,0.99,14232,0
170009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,0,1,0,1,1,0,1.342,0.88,17790,0
170012,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,1,0,0,0.844,1.05,16512,0
170013,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,1,1,0,0.45,1.01,17524,0
170014,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,4,0,1,0,1,0,0,0.566,0.94,17583,0
170016,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,1,0,1,0,0,0.731,0.98,17566,0
170017,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,0,0,1,0,0,0.607,0.91,15221,-1
170020,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,1,0,1,-1,0,0.582,0.93,16616,-1
170023,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,1,-1,0,0.869,1.02,16737,0
170027,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,0,0.96,16343,0
170040,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,1,-1,0,-1,1,-1,1.165,0.98,16956,0
170049,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,1,0,1,0.523,0.97,16349,0
170058,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,1,0,1,1,0,0.342,0.92,15301,0
170068,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,4,0,1,0,0,0,0,0.561,0.97,17338,0
170074,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,0,0,0,1,1,0,1.475,0.97,14263,-1
170086,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,0.927,1,18828,0
170103,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,1.326,0.92,17293,0
170104,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,0,1,1,0.427,1.01,18073,0
170105,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,1.652,0.95,15997,0
170120,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,5,0,1,0,1,1,0,0.631,0.91,16184,0
170122,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,-1,1,-1,1,-1,0,1.198,1,18785,0
170123,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,-1,1,0,1,0,0,0.902,1.03,19268,0
170133,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,1,0,0,0.881,0.91,16838,0
170137,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,-1,1,0,1,1,0,0.91,0.93,16682,0
170142,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,1,0,1,1,0,0.659,0.97,17067,0
170145,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,0,-1,0,1,0,1,0,0.93,14835,0
170146,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,5,1,-1,0,1,0,1,0.577,0.94,19617,1
170175,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,1,-1,0,0,0.94,17893,0
170176,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,1,0,-1,1.544,1.04,17678,0
170182,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,1,-1,-1,1.638,1.02,18867,0
170185,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,0,1,0,0,1,0,1.005,0.97,17261,1
170186,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,0,1,NA,NA,1,0,1.446,0.93,NA,NA
170191,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,1,1,0,0.817,1,16726,0
170197,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,0,1,0,1,0,0,1.024,0.93,17420,0
170200,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,1,1,0,0.913,0.91,16891,0
171327,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,NA,0,0,NA,NA,NA,-1,4.378,NA,17503,0
171333,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,4,NA,1,0,1,1,0,0.767,NA,17609,0
171334,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Hospital District or Authority,NA,NA,1,NA,NA,NA,0,0,NA,16655,0
171354,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Hospital District or Authority,4,0,1,0,1,NA,0,0.692,NA,20323,0
171380,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,3,0,-1,0,1,1,0,2.375,NA,16221,0
171381,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Hospital District or Authority,NA,0,-1,NA,NA,NA,0,0,NA,18110,-1
171383,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,3,0,1,0,1,1,0,2.962,NA,15354,0
171384,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Local,3,0,0,0,1,1,0,1.716,NA,18426,0
180001,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,0.835,1,16392,0
180002,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,1,1,1,0,0.89,15289,0
180004,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,0,-1,2.722,0.9,14746,0
180005,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,-1,-1,-1,1,0.332,0.97,14892,0
180009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,0,1,0.639,0.97,16219,0
180010,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,0,1,0,-1,-1,0,0.842,0.98,18611,0
180011,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,1,0,-1,0,0,0.518,0.94,15398,0
180012,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,0,0,-1,-1,0,1,0.453,0.96,16478,0
180013,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,1,0.652,1.04,17718,0
180017,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,-1,1,0,0,-1,0,0.787,1.01,17289,0
180018,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Federal,3,0,-1,0,0,0,0,0.774,0.95,17340,0
180019,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,0,1,0,0.468,0.94,17159,0
180020,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,-1,0,0,0,0.443,0.88,14922,0
180021,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,1,-1,0,1,NA,0,0.241,0.84,13648,1
180024,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,0,0,0,0,0.99,14778,0
180025,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,0,-1,3.529,0.93,17106,0
180027,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,-1,0,1,0,1.235,0.97,13993,0
180029,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,1,0.291,0.96,17118,0
180035,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,1,-1,0,0,1,1,0.77,1.02,17432,0
180036,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,-1,0,1,1,0.473,0.96,17719,0
180038,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,1,0.503,0.99,17318,0
180040,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,0,-1,-1,-1,0,0.966,0.99,18411,0
180043,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,0,0,0,0.795,0.86,15657,0
180044,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,1,0,-1,0,1.13,0.96,16478,0
180045,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,0,0,1.096,1.04,18343,0
180048,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,-1,-1,1.482,0.94,16142,0
180049,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,1,0,0,1,0,0.862,1.02,16680,-1
180050,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,1,0,-1,0,1,-1,0,0.503,0.91,14896,0
180051,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,0,0,0.845,1.02,16921,-1
180056,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,0,0,1,0,1,0.289,1.07,17589,0
180064,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,0.806,0.99,16172,0
180066,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,0,0,1,1,0,0.485,0.91,15364,0
180067,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,3,0,0,0,-1,1,1,0.766,1.04,18697,0
180069,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,1,0,0,0,0.85,15120,0
180070,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,1,0,0,1.491,0.94,15174,0
180078,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,0,0,0,0,0.89,16066,0
180079,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,0,0,1,1,0,0.28,1.07,15769,0
180080,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,0,0,1.037,0.99,19430,0
180087,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,0,-1,0,0,0,0,1.041,1.04,16546,0
180088,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,-1,-1,-1,0,0.911,1.01,18313,0
180092,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,1,1,1,0,0.961,0.97,14677,0
180093,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,0,0,0,-1,1,0.611,1.01,16975,-1
180095,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,1,NA,0,0,1.06,16144,0
180101,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,1,1,0,0.307,0.96,16781,0
180102,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,-1,1,0,0,-1,1,0.536,0.97,16236,0
180103,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,0,1,0,-1,1,0,0.898,1.04,17808,0
180104,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,-1,-1,0,0,1,1,0.467,1,15236,0
180105,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,0,1,0,0,0,0.98,13056,0
180106,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,1,1,0,0.887,1.03,13930,0
180116,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,-1,0,1,0,0,1.123,1.05,17419,0
180124,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,1,0,1,0.149,0.97,16210,0
180127,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,0,1,1,-1,0,0.774,1,16581,0
180128,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,-1,0,0,1,0,1.112,0.98,14098,0
180130,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,1,0,-1,1,0,0.996,0.99,17479,-1
180132,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,0,0,0,-1,0,0.637,0.97,16567,0
180138,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,0,0,0.813,0.88,17103,0
180139,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,0,0,0,0.599,0.91,16888,0
180141,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,-1,-1,-1,0,1.076,1.02,19192,0
180143,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,-1,-1,0,0,0.859,0.94,17899,0
181306,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Church,4,NA,0,0,1,NA,0,0,NA,19811,0
190002,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,1,0,0.787,1.04,16986,0
190004,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,-1,0,1,1,0,1.318,1,14817,0
190005,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,0.949,0.94,NA,NA
190006,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,NA,0,0,-1,0,1,0.275,0.99,NA,NA
190007,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,1,1,0,0,0,0,0.324,1.12,20113,1
190008,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,-1,0,0,1,0,1.094,1.01,17576,0
190011,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,NA,0,0,0,0,1,0,1.1,18247,0
190013,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,1,0,0,1,0,0.943,1.04,17963,0
190014,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,1,0,0,0.665,1.12,16488,0
190015,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,1,0,0,-1,1,0.112,1.13,19837,0
190017,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,1,0,0,0,0,0.668,1.12,17842,0
190019,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,1,0,-1,0,0,0.83,1.04,17608,0
190020,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,1,-1,-1,0,0,0,1,0.167,1.02,15605,-1
190025,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,0,0,0,1,0,0.305,1.18,16988,0
190026,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,1,0,0.995,1.08,17471,0
190027,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,1,0,0,0,0,0.594,1.03,17194,0
190034,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,1,0,0,0,0,2.244,1.02,16669,0
190036,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,-1,0,1.155,0.96,15957,0
190039,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,0,0,0.8,1.04,17605,0
190040,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,-1,0,0,0,0,0.543,0.95,16804,0
190041,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,-1,-1,0,1,0,0.91,1.07,17854,0
190044,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,1,0,-1,2.116,1.01,16382,0
190045,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,-1,0,0,1,0,0.772,1.01,17773,0
190046,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,1,0,0,-1,0,1.26,1,18236,1
190050,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,-1,0,0,1,0,0.371,1.05,15652,0
190053,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,1,1,0,0.785,1.05,16561,0
190054,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,-1,0,0,-1,0,0,0.54,1.13,17114,0
190060,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,0,0,1.152,1,15545,0
190064,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,-1,1,0,-1,0,1,0.687,1.03,16767,0
190065,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,0,0,-1,1,1,0.694,0.99,17008,0
190079,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,NA,0,0,0,0,0,1.099,0.94,17151,0
190081,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,-1,1,0,-1,4.025,0.99,14602,0
190086,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,0,-1,-1,1,0.126,1.14,19739,0
190088,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,0,0,0.465,0.93,16736,0
190090,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,1,0,0,0.65,1.08,17829,0
190098,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,0,1.175,1.05,14201,0
190102,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,1,0,0.673,1.07,17763,0
190106,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,1,NA,0,0,0.99,15227,0
190111,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,0,-1,0,0.903,1.07,18152,1
190114,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,4,0,0,0,1,1,0,0,1.11,18764,0
190116,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,1,0,0,-1,0,0.861,1.07,17956,0
190125,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,0,1,0.522,1.05,18233,0
190128,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,NA,NA,0,1,1,1,0.083,1.05,NA,NA
190140,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,0,-1,0,NA,0,0,1.04,18024,0
190144,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,1,1,1,0,1.14,17444,0
190146,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,1,1,0,0,0,1,0.64,0.98,16704,0
190160,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,1,-1,0,-1,-1,0,0.598,1.03,19831,0
190164,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,1,-1,0,0,0,0,0.728,1.05,19409,0
190167,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,1,1,0,1,1,0,1.303,1.12,18510,1
190176,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,0,-1,0,-1,1.747,0.95,18283,0
190177,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,0,0,0,1.094,1.06,19788,0
190183,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,0,0,1,0,0.803,0.94,13847,0
190201,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,1,1,0,0,0.92,14080,0
190202,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,0,0,0.625,1.04,18102,0
190204,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,0,-1,2.436,0.97,16400,0
190205,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,1,0,1,0.155,NA,18964,0
190236,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,1,0,0,0,0,0.941,1.21,18969,0
190242,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,1,0,1.525,1.06,16701,0
190263,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,-1,1,0,1,1,0,0.996,0.95,18356,0
190274,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,0,0,1.492,0.95,17532,0
190308,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,0,0,0,0,0,0,1.656,1.07,18219,0
190312,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,-1,0,0,0,0,0.302,1.01,20969,0
191302,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,NA,NA,1,NA,NA,NA,0,0.735,NA,21421,0
200001,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,-1,0,0,1,0,0.857,0.94,15887,0
200008,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,5,0,1,0,0,1,0,0.752,0.99,17925,0
200009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,-1,0,1,0.529,1,17685,0
200018,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,0,1,0,0.496,0.93,14742,0
200019,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,-1,0,1.257,0.95,15862,0
200020,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,1,1,0.364,0.97,14457,1
200021,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,0,0,0.994,0.95,15716,0
200024,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,1,0,-1,0,1,0.672,0.98,16955,0
200031,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,-1,0,0,0,1,-1,2.749,0.85,14801,0
200033,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,-1,0,-1,-1,1,0.603,1.02,17104,0
200034,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,0,0,0.851,1.02,17503,0
200037,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,0.389,0.94,15545,0
200039,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,1,0,1,0,0.719,0.98,17448,0
200041,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,1,0,0.416,1.01,14689,0
200050,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,0,1,1,-1,1,0,0.259,0.91,14665,0
200052,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,1,1,0,0,0.85,15974,0
200063,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,0,0,0.483,0.93,15225,0
201300,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,4,0,1,0,0,1,0,0,NA,18599,0
201301,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,NA,NA,NA,0,0,NA,0,1.245,NA,NA,NA
201302,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,1,0,0.322,NA,16420,0
201305,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,4,0,-1,0,NA,1,0,0.669,NA,16863,0
201306,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,3,0,0,0,0,1,0,0.923,NA,16228,0
201308,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,0,0,0.873,NA,16232,0
201309,HAI_6,PAYM_30_PN,Critical Access Hospitals,Government - Hospital District or Authority,3,0,-1,0,-1,0,0,1.524,NA,16897,0
201310,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,4,0,0,0,0,1,0,0.892,NA,17563,0
201311,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,4,0,0,0,0,1,0,0.777,NA,14436,0
